id_text,lemma
P363723,Anu[1]DN ellu[pure]AJ zikru[utterance]N pû[mouth]N lā[not]MOD gamāru[complete]V ilu[god]N rabû[big]AJ ina[in]PRP annu[(word-of)-consent]N teslītu[appeal]N gamliš[like-a-bent-(throwing-)stick]AV kanāšu[bow-down]V qabû[say]V kīnu[permanent]AJ rubû[prince]N bēlu[lord]N epēšu[do]V pû[mouth]N qabû[say]V magru[friendly]AJ Anu[1]DN qibītu[speech]N ṣīru[exalted]AJ ina[in]PRP mahru[front]N alāku[go]V ullu[negative-answer]N mannu[who?]QP qabû[say]V abu[father]N ilu[god]N awātu[word]N temmēnu[foundation]N šamû[heaven]N u[and]CNJ erṣetu[earth]N ayyu[which?]QP ilu[god]N lēmu[disobedient]AJ bēlu[lord]N massû[leader]N māliku[adviser]N ramānu[self]N attā[you]IP milku[advice]N mīnû[what?]QP ana[to]PRP wardatu[girl]N Ištar[1]DN ša[that]REL menû[love]V idu[arm]N nadānu[give]V annu[(word-of)-consent]N kīnu[permanent]AJ ša[that]REL kīma[like]PRP šamû[heaven]N kabtu[heavy]AJ ina[in]PRP puhru[assembly]N wadû[know]V ana[to]PRP irnina[epithet-for-goddess]N iltu[goddess]N menû[love]V himmatu[collected-materials]N parṣu[office]N šutlumu[grant]V lū[may]MOD Antu[1]DN hīrtu[(equal-ranking)-wife]N šinnatu[similarity]N šī[she]IP ana[to]PRP šumu[name]N utlellû[rise-up]V waṣābu[add]V appūna[moreover]AV têrtu[instruction]N Ellil[1]DN u[and]CNJ Ea[1]DN qātu[hand]N tabālu[take-away]V tamāhu[grasp]V wēdiššī-[alone]AV ṣerretu[nose-rope]N šamû[heaven]N u[and]CNJ erṣetu[earth]N šī[she]IP lū[may]MOD lītu[victory]N ana[to]PRP Anu[1]DN nāpalû[interpreter]N ṭūbu[goodness]N kabattu[liver]N hadîš[happily]AV šakānu[put]V ellu[pure]AJ Ištar[1]DN ina[in]PRP ṭūbu[goodness]N libbu[interior]N kīniš[reliably]AV kanû[care-(for)]V wuʾʾurtu[commission]N anūtu[position-of-Anu]N šamû[heaven]N naklu[skilful]AJ ša[that]REL lā[not]MOD mašālu[equal]V pulukku[needle]N šuršudu[firmly-founded]AJ ša[that]REL itû[boundary]N šuglutu[very-frightening]AJ ana[to]PRP ṭehû[approach]V lā[not]MOD naṭû[suitable]AJ Anu[1]DN bēlu[lord]N āširu[inspector]N anāku[I]IP riksu[binding]N ahāzu[take]V kippatu[circle]N kisurrû[border]N ana[to]PRP idu[arm]N târu[turn]V wēdiššī-[alone]AV bēlu[lord]N ana[to]PRP parakku[cult-dais]N šarrūtu[kingship]N gana[come-on]J utlellû[rise-up]V ina[in]PRP elītu[that-which-is-above]N wašābu[sit-(down)]V ana[to]PRP mehru[copy]N zikru[utterance]N šumu[name]N Antu[1]DN ṣīru[exalted]AJ lū[may]MOD nibītu[naming]N šumu[name]N šukkallu[minister]N kīnu[permanent]AJ šaptu[lip]N šūquru[very-valuable]AJ mūdû[knower]N pirištu[secret]N Ili-abrat[1]DN šukkallu[minister]N simtu[appropriate-symbol]N lū[may]MOD ēpišu[doer]N abbūtu[fatherhood]N itti[with]PRP ina[in]PRP mahru[front]N egerrû[utterance]N ilu[god]N u[and]CNJ ištaru[goddess]N damāqu[be(come)-good]V santakka[continuously]AV ina[in]PRP dārû[lasting]AJ temmēnu[foundation]N šamû[heaven]N u[and]CNJ erṣetu[earth]N uṣṣurtu[plan]N ilu[god]N kīnu[permanent]AJ šurrû[start]N Anu[1]DN Ellil[1]DN u[and]CNJ Ea[1]DN zâzu[divide]V zittu[share]N ana[to]PRP ilu[god]N kilallān[both]AJ maṣṣaru[guard]N šamû[heaven]N u[and]CNJ erṣetu[earth]N pētû[opener]N daltu[door]N Anu[1]DN ana[to]PRP Sin[1]DN u[and]CNJ Šamaš[1]DN ūmu[day]N u[and]CNJ mūšu[night]N malmališ[correspondingly]AV bašmu[created]AJ ištu[from]PRP išdu[foundations]N šamû[heaven]N ana[to]PRP elītu[that-which-is-above]N šamû[heaven]N adû[(day's)-work]N wadû[know]V kīma[like]PRP šerʾu[furrow]N sunnuqu[checked]AJ kakkabu[star]N šamû[heaven]N gimru[totality]N kīma[like]PRP alpu[ox]N ūsu[straight-path]N šūhuzu[caused-to-seize]AJ ilu[god]N šūt[who(m)]DET mahru[front]N ašariš[there]AV Ištar[1]DN ana[to]PRP šarrūtu[kingship]N napharu[total]N rabû[be(come)-big]V irnina[epithet-for-goddess]N attī[you]IP lū[may]MOD nebû[shining-one]N Ištar[1]DN kakkabu[star]N qabû[say]V idu[arm]N šalṭiš[imperiously]AV nakāru[change]V šaqû[high]AJ nanzāzu[one-that-stands-(in-attendance)]N itti[with]PRP maṣṣartu[watch]N ša[of]DET Sin[1]DN u[and]CNJ Šamaš[1]DN šarūru[brilliance]N hanābu[sprout]V šalummatu[radiance]N dipāru[torch]N šitpû[surging]AJ ina[in]PRP qerbu[centre]N šamû[heaven]N napāhu[blow]V kīma[like]PRP ina[in]PRP ilu[god]N sāniqu[controller]N lā[not]MOD išû[have]V nišu[people]N barû[see]V ištu[from]PRP bēlu[lord]N ana[to]PRP mārtu[daughter]N Sin[1]DN narbû[greatness]N šiāmu[fix]V bītu[house]N Eana[1]TN ellu[pure]AJ kiṣṣu[shrine]N lā[not]MOD kalû[hold-(back)]V ištu[from]PRP Anu[1]DN šarru[king]N ana[to]PRP irnina[epithet-for-goddess]N narbû[greatness]N šiāmu[fix]V bītu[house]N Eana[1]TN ellu[pure]AJ kiṣṣu[shrine]N ana[to]PRP šeriktu[present]N šarāku[present]V tēdīqu[dress]N anūtu[position-of-Anu]N šarūru[brilliance]N Sin[1]DN nawru[bright]AJ GIŠ.KID₂-šu₂[NA]NA elēhu[strew]V tiqnu[proper-equipment]N ṣīru[exalted]AJ sudūru[ornament]N ilūtu[godhead]N kīma[like]PRP ūmu[day]N wapû[be(come)-visible]V uluhhu[sceptre]N šarrūtu[kingship]N iṣu[wood]N ezzu[furious]AJ kakku[weapon]N lā[not]MOD pīdu[pardon]N ana[to]PRP idu[arm]N ṭiābu[be(come)-good]V agû[tiara]N tašrihtu[glorification]N ša[that]REL kīma[like]PRP rēšu[head]N Nanna[1]DN ina[in]PRP qaqqadu[head]N kânu[be(come)-permanent]V ištarītu[(a-priestess)]N wuʾʾurtu[commission]N kabtu[heavy]AJ parṣu[office]N lā[not]MOD erēšu[request]V mimmû[all]N šiāmu[fix]V kīma[like]PRP yâti[me]IP Ellil[1]DN bēlu[lord]N mātu[land]N kīniš[reliably]AV kanû[care-(for)]V ṭuppu[tablet]N EŠ₅-KAM₂.MA[NA]NA ul[not]MOD qatû[ended]AJ ṭuppu[tablet]N Anu-aba-utir[1]PN māru[son]N Anu-belšunu[1]PN
P363724,x-x[NA]NA ullu[negative-answer]N mannu[who?]QP qabû[say]V x[NA]NA erṣetu[earth]N ayyu[which?]QP ilu[god]N lēmu[disobedient-one]N x[NA]NA māliku[adviser]N x[NA]NA x[NA]NA x[NA]NA x-x[NA]NA milku[advice]N mīnû[what?]QP x[NA]NA x[NA]NA x[NA]NA x[NA]NA x-nu-ši[NA]NA idu[arm]N nadānu[give]V annu[(word-of)-consent]N kīnu[permanent]AJ ša[that]REL kīma[like]PRP šamû[heaven]N kabtu[heavy]AJ ina[in]PRP puhru[assembly]N wadû[know]V ana[to]PRP irnina[epithet-for-goddess]N iltu[goddess]N menû[love]V himmatu[collected-materials]N parṣu[office]N šutlumu[grant]V lū[may]MOD Antu[1]DN hīrtu[(equal-ranking)-wife]N šinnatu[similarity]N šī[she]IP ana[to]PRP šumu[name]N utlellû[rise-up]V waṣābu[add]V appūna[moreover]AV têrtu[instruction]N Ellil[1]DN u[and]CNJ Ea[1]DN qātu[hand]N tabālu[take-away]V tamāhu[grasp]V wēdiššī-[alone]AV ṣerretu[nose-rope]N šamû[heaven]N u[and]CNJ erṣetu[earth]N šī[she]IP lū[may]MOD lītu[victory]N ana[to]PRP Anu[1]DN nāpalû[interpreter]N ṭūbu[goodness]N kabattu[liver]N hadîš[happily]AV šakānu[put]V ellu[pure]AJ Ištar[1]DN ina[in]PRP ṭūbu[goodness]N libbu[interior]N kīniš[reliably]AV kanû[care-(for)]V wuʾʾurtu[commission]N anūtu[position-of-Anu]N šamû[heaven]N naklu[skilful]AJ ša[that]REL lā[not]MOD mašālu[equal]V pulukku[needle]N šuršudu[firmly-founded]AJ ša[that]REL itû[boundary]N šuglutu[very-frightening]AJ ana[to]PRP ṭehû[approach]V lā[not]MOD naṭû[suitable]AJ x[NA]NA bēlu[lord]N āširu[inspector]N anāku[I]IP riksu[binding]N ahāzu[take]V x-pat[NA]NA kisurrû[border]N ana[to]PRP idu[arm]N târu[turn]V wēdiššī-[alone]AV bēlu[lord]N x-li-ma[NA]NA ina[in]PRP elītu[that-which-is-above]N wašābu[sit-(down)]V x[NA]NA KIN[NA]NA 25[NA]NA
P368468,ūṣu[arrowhead]N mušaqqiru[that-which-pierces]N libbu[interior]N u[and]CNJ hašû[lung(s)]N kī[like]PRP ukû[(part-of-loom)]N šadāhu[walk]V Ištar[1]DN anantu[battle]N u[and]CNJ tuqumtu[battle]N kīma[like]PRP keppû[skipping-rope]N kepû[bend-(back)]V kīma[like]PRP pukku[(wooden-ring-or-ball)?]N u[and]CNJ mekkû[(reed-sieve)]N bēltu[lady]N tāhāzu[battle]N mahāṣu[beat]V tamhāru[battle]N iltu[goddess]N tēṣētu[quarrel]N kīma[like]PRP mēlultu[game]N passu[doll]N redû[accompany]V qablu[battle]N irnina[epithet-for-goddess]N ašru[place]N tamhuṣu[battle]N kakku[weapon]N u[and]CNJ dabdû[defeat]N kīma[like]PRP kiṣallu[ankle]N mēlulu[play]V sahmaštu[rebellion]N Ištar[1]DN kīma[like]PRP ūmu[storm(-demon)]N dapīnu[overbearing]AJ kiṣru[knot]N tāhāzu[battle]N ina[in]PRP kânu[be(come)-permanent]V ina[in]PRP miṭṭu[(a-divine-weapon)]N pāštu[axe]N namṣāru[sword]N u[and]CNJ mulmullu[arrow]N ina[in]PRP gašāru[be(come)-strong]V apluhtu[armour]N ezzu[furious]AJ ina[in]PRP šitpuru[outfit]V labābu[rage]V abūbu[flood]N tilpānu[bow]N u[and]CNJ kabābu[shield]N ina[in]PRP ešēru[go-well]V mehû[storm]N sâru[rotate]V kašūšu[(divine-weapon)]N nadru[wild]AJ kīma[like]PRP Erra[1]DN qardammu[enemy]N barāqu[lighten]V irnina[epithet-for-goddess]N ina[in]PRP ṣabātu[seize]V kakku[weapon]N u[and]CNJ šurīnu[(divine)-emblem]N ina[in]PRP petû[open]V idu[arm]N mamman[somebody]XP ai[not]MOD naparkû[cease]V mārtu[daughter]N ana[to]PRP ēm[whatever]XP ṭābu[good]AJ šaqû[be(come)-high]V šapālu[be(come)-low]V šadādu[drag]V u[and]CNJ nêʾu[turn-back]V ašar[where]SBJ šīmu[fixed]AJ kišdu[acquisition]N ai[not]MOD rašû[acquire]V kīma[like]PRP qibītu[speech]N qibītu[speech]N maṣû[correspond]V ina[in]PRP isinnu[festival]N nīqu[offering]N qerītu[banquet]N utnēnu[supplication]N labānu[spread]V appu[nose]N u[and]CNJ zakāru[speak]V šumu[name]N awīlu[man]N ša[that]REL ilu[god]N šabsiš[angrily]AV kamālu[(be)come-angry]V u[and]CNJ ištaru[goddess]N qenû[be(come)-jealous]V adi[until]PRP ešertu[chapel]N salīmu[peace]N ilūtu[godhead]N lā[not]MOD šeʾû[seek]V ilu[god]N mamman[somebody]XP tespītu[prayer]N lēmu[disobedient-one]N ālu[city]N šadû[mountain]N mātu[land]N Šumeru[Sumer]GN u[and]CNJ Akkadu[Akkad]GN ṣulūlu[roof]N kibru[riverbank]N Duranki[1]TN markasu[bond]N šamû[heaven]N u[and]CNJ erṣetu[earth]N temmēnu[foundation]N kalû[totality]N dadmū[villages]N parakku[cult-dais]N šarrūtu[kingship]N ša[that]REL ana[to]PRP labānu[spread]V appu[nose]N ilu[god]N kīma[like]PRP rīmu[wild-bull]N rabṣu[recumbent]AJ bītu[house]N Nippuru[1]SN māhāzu[shrine]N ellilūtu[power-of-Ellil]N tukultu[trust]N mātu[land]N parakku[cult-dais]N šubtu[dwelling]N tanēhtu[pacification]N ša[that]REL ana[to]PRP nibītu[naming]N šumu[name]N zakru[named]AJ ašariš[there]AV bēlūtu[rule]N lū[may]MOD šūpû[made-apparent]AJ Šarrat-Nippuru[1]DN ana[to]PRP šumu[name]N lū[may]MOD nabû[called]AJ šēdu[protective-deity]N damqu[good]AJ ilu[god]N mūtawû[eloquent-one]N nanzāzu[one-that-stands-(in-attendance)]N mahru[front]N ummiānu[expert]N markasu[bond]N Ekur[1]TN wātû[finder]N milku[advice]N ṭēmu[(fore)thought]N ulû[best-(oil)]N šamnu[oil]N ana[to]PRP ša[that]REL uggatu[rage]N rabû[big]AJ ernittu[triumph]N kašdu[successful]AJ lū[may]MOD rābiṣu[lurker]N šū[he]IP Ninimma[1]DN eršu[wise]AJ ina[in]PRP nāpalû[interpreter]N ṭūbu[goodness]N kabattu[liver]N kabattu[liver]N pašāhu[cool-down]V irnina[epithet-for-goddess]N wuʾʾurtu[commission]N kabtu[heavy]AJ parṣu[office]N lā[not]MOD erēšu[request]V mimmû[all]N šiāmu[fix]V kīma[like]PRP yâti[me]IP Ea[1]DN šarru[king]N Apsu[1]GN kīniš[reliably]AV kanû[care-(for)]V imgiddû[(a-single-columned-tablet)]N Iqiša[1]PN bukru[son]N Ištar-šum-ereš[1]PN līpu[descendant]N Ekur-zakir[1]LN mašmaššu[incantation-priest]N qātu[hand]N Ištar-šum-ereš[1]PN māru[son]N pālihu[reverent-one]N Anu[1]DN Ellil[1]DN u[and]CNJ Ea[1]DN lā[not]MOD tabālu[take-away]V ina[in]PRP mēreštu[wish]N lā[not]MOD maqātu[fall]V ina[in]PRP kakkabu[star]N ana[to]PRP bītu[house]N bēlu[lord]N târu[turn]V ša[that]REL tabālu[take-away]V Adad[1]DN u[and]CNJ Šala[1]DN tabālu[take-away]V Nisannu[1]MN ūmu[day]N 23-KAM₂[NA]NA šattu[year]N 8-KAM₂[NA]NA Philip[1]RN šarru[king]N mātu[land]N
P369028,ša[that]REL ina[in]PRP aptu[window]N šurru[bend-down]V ša[that]REL ina[in]PRP aptu[window]N ṣēlu[rib]N ip-pal-x[NA]NA pānu[front]N mahāṣu[beat]V ša[that]REL ina[in]PRP aptu[window]N mušērtu[overlooking-window]N šasû[shout]V pû[mouth]N edēlu[shut]V ša[that]REL ina[in]PRP aptu[window]N muhhu[skull]N sahāpu[envelop]V x[NA]NA ša[that]REL ina[in]PRP nawāru[be(come)-bright]V ekēlu[be(come)-dark]V ina[in]PRP nawāru[be(come)-bright]V ašru[place]N ṣītu[exit]N šamšu[sun]N nasāhu[tear-out]V ša[that]REL ina[in]PRP ekletu[darkness]N kīma[like]PRP berqu[lightning-(flash)]N barāqu[lighten]V ina[in]PRP ekletu[darkness]N ina[in]PRP qerbu[centre]N qabru[grave]N kalû[hold-(back)]V ša[that]REL ištu[from]PRP būrtu[cistern]N elû[go-up]V ana[to]PRP šuttatu[(hunter's)-pitfall]N nadû[throw]V ša[that]REL ina[in]PRP būrtu[cistern]N narmaku[(cultic)-washing]N halāpu[slip-into]V ana[to]PRP nēpešu[activity]N nashu[torn-out]AJ
P369078,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA būlu[animals]N x-x[NA]NA ana[to]PRP Esaŋdimmerene[1]TN maštaku[chamber]N lalû[plenty]N elṣiš[joyfully]AV erēbu[enter]V bēlu[lord]N šibbu[(a-fierce-mythical-snake)]N galtu[fearful-one]N x[NA]NA ša[that]REL ezziš[furiously]AV īnu[eye]N x[NA]NA šamû[heaven]N ešû[confuse]V erṣetu[earth]N x[NA]NA muqtablu[fighter]N mu-ta-x[NA]NA kīma[like]PRP qanû[reed]N haṣāṣu[snap-off]V zayyāru[foe]N ēpišu[doer]N lemuttu[evil]N kīma[like]PRP qutru[smoke]N qatāru[smoke]V ina[in]PRP šubtu[dwelling]N rabûtu[greatness]N rabîš[greatly]AV x-x[NA]NA x-a[NA]NA ašarēdu[first-and-foremost-one]N x[NA]NA x-x-tu[NA]NA ṣīru[exalted]AJ x[NA]NA x-ru[NA]NA x[NA]NA x-ti[NA]NA x[NA]NA lā[not]MOD X[NA]NA ša[that]REL x-na-x[NA]NA māru[son]N ašarēdu[first-and-foremost]AJ muhaddû[who-gives-delight]N libbu[interior]N ša[of]DET Ellil[1]DN qarrādu[hero]N ša[that]REL ilu[god]N bēlu[lord]N tukultu[trust]N x[NA]NA hālipu[one-who-slips-into]N uzzu[anger]N lābišu[one-who-wears]N x[NA]NA ša[that]REL rašubbatu[terrifying-appearance]N ramû[thrown]AJ namurratu[awe-inspiring-radiance]N zuʾʾunu[decorated]AJ puluhtu[fear(someness)]N ṣillu[shade]N ana[to]PRP šadû[mountain]N tarṣu[stretched-out]AJ nīšu[lifting]N nūru[light]N īnu[eye]N ālu[city]N naqāru[demolish]V ana[to]PRP ālu[city]N Durkurigalzu[1]SN ṣīriš[supremely]AV ina[in]PRP šadāhu[walk]V dannu[strong-one]N nāšû[bearer]N ul-me-x[NA]NA ša[that]REL miṭṭu[(a-divine-weapon)]N ina[in]PRP qātu[hand]N x[NA]NA šāru[wind]N pû[mouth]N x[NA]NA di-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P369081,x[NA]NA x[NA]NA NI[NA]NA KUR[NA]NA x-x[NA]NA waqru[rare]AJ u[and]CNJ šūquru[very-valuable]AJ x[NA]NA ištu[from]PRP ZI[NA]NA piš-ša₂-ti[NA]NA x[NA]NA šūpû[made-apparent]AJ šaqû[high]AJ ašarēdu[first-and-foremost]AJ MIN[NA]NA x[NA]NA x-bat[NA]NA ša[of]DET šu-un-šu-KAT[NA]NA ina[in]PRP pušqu[narrowness]N waṣû[go-out]V ina[in]PRP x[NA]NA x[NA]NA x[NA]NA elû[go-up]V leʾû[be(come)-able]V UD.DA[NA]NA etēqu[proceed]V Gula[1]DN šēru[song]N šanû[second]NU kanû[care-(for)]V nâdu[praise]V narbû[greatness]N qurdu[warriorhood]N šitmāru[very-wild]AJ mehru[copy]N Ištar[1]DN ša[of]DET ṣiātu[distant-time]N asâtu[female-doctor]N kiššatu[totality]N nišu[people]N anāku[I]IP bēltu[lady]N šīmtu[fate]N šarratu[queen]N uṣṣurtu[plan]N anāku[I]IP x[NA]NA x-tu-hu[NA]NA x[NA]NA x[NA]NA x[NA]NA
P369083,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA man-nu[NA]NA x[NA]NA lū[may]MOD aš-x[NA]NA libbu[interior]N x[NA]NA ṣurru[interior]N x[NA]NA kabattu[liver]N x[NA]NA šaptu[lip]N x[NA]NA mannu[who?]QP x[NA]NA x[NA]NA mannu[who?]QP x-x[NA]NA x[NA]NA ta-x-x[NA]NA ilu[god]N ta-x[NA]NA x[NA]NA ṣehru[small-one]N x[NA]NA mimma[anything]XP li-x[NA]NA ana[to]PRP mīrānu[young-dog]N x[NA]NA li-kan-x[NA]NA tu-ta-za-x[NA]NA u₂-x-x[NA]NA ana[to]PRP x[NA]NA ku-si-x[NA]NA ul-x[NA]NA bi-la-x[NA]NA UD[NA]NA x[NA]NA lā[not]MOD x[NA]NA x-x[NA]NA x[NA]NA
P369092,ṭupšarru[scribe]N māru[son]N i-sa-x[NA]NA ina[in]PRP puhru[assembly]N ummiānu[craftsman]N kisallu[court]N x[NA]NA alāku[go]V māru[son]N wašābu[sit-(down)]V ina[in]PRP šap-x[NA]NA gana[come-on]J qabû[say]V petû[open]V x-x[NA]NA ištu[from]PRP ūmu[day]N ṣehēru[be(come)-small]V adi[until]PRP meṭlūtu[manhood]N x[NA]NA ina[in]PRP bītu[house]N ṭuppu[tablet]N aš₂-x[NA]NA ṭupšarrūtu[scribal-art]N ahāzu[take]V ittu[sign]N ul[not]MOD ti-x[NA]NA mīnû[what?]QP ša[that]REL lā[not]MOD edû[know]V mīnû[what?]QP ti-x[NA]NA gana[come-on]J šâlu[ask]V x[NA]NA gana[come-on]J qabû[say]V apālu[pay]V šâlu[ask]V qabû[say]V qabû[say]V lu-x[NA]NA ul[not]MOD tap-pal-x[NA]NA ammīni[why?]AV lā[not]MOD ap-x[NA]NA rēšu[head]N ṭupšarrūtu[scribal-art]N santakku[triangle]N iš-x[NA]NA x-x-x[NA]NA kânu[be(come)-permanent]V ni-x[NA]NA ahāzu[take]V ka-tim-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA labīru[original]N šaṭru[written]AJ barû[seen]AJ šaṭāru[write]V Nabu-eṭiranni[1]PN šamallû[purse-bearer]N a-ga-x[NA]NA ligimû[kernel]N Baba-šuma-iqiša[1]PN ṭupšarru[scribe]N antaṣṣû[from-Antaṣ]EN terdû[younger-one]N Nabu-reši-išši[1]PN x[NA]NA šanduppû[son]N Nabu-šūm-līšer[1]PN ṭupšarru[scribe]N antaṣṣû[from-Antaṣ]EN māru[son]N Aššur-aha-iqiša[1]PN ṭupšarru[scribe]N BAL.x[NA]NA māru[son]N Aššur-napišta-šeṣi[1]PN ṭupšarru[scribe]N antaṣṣû[from-Antaṣ]EN māru[son]N Dadiyu[1]PN ṭupšarru[scribe]N bītu[house]N ilu[god]N x[NA]NA ša[that]REL ērišu[bridegroom]N mašû[forget]V Nabu[1]DN x[NA]NA x[NA]NA x[NA]NA bēlu[lord]N ṭupšarrūtu[scribal-art]N sapāhu[scatter]V sapāhu[scatter]V bītu[house]N qabû[say]V ina[in]PRP qātu[hand]N Gula[1]DN azugallatu[chief-physician]N rabû[big]AJ murṣu[illness]N lā[not]MOD pādû[forgiving]AJ ina[in]PRP libbu[interior]N bašû[exist]V Nisannu[1]MN ūmu[day]N DIŠ-KAM[NA]NA līmu[eponym-(of-year)]N Hanana[1]PN bēlu[lord]N pīhātu[responsibility]N Til-Barsip[1]SN x[NA]NA dulluhiš[in-confusion]AV nashu[torn-out]AJ barû[seen]AJ ul[not]MOD uppušu[well-looked-after]AJ
P369099,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA parṣu[office]N kīma[like]PRP x[NA]NA rāhû[pourer]N aššatu[wife]N awīlu[man]N arnu[guilt]N kabtu[heavy]AJ mūtawû[eloquent-one]N nulliātu[maliciousness]N ākilu[eater]N karṣu[slander]N ša[that]REL warki[behind]PRP mehru[copy]N ubānu[finger]N lemuttu[evil]N tarāṣu[stretch-out]V ša[that]REL lā[not]MOD qabītu[spoken-thing]N eli[on]PRP ahu[brother]N nadû[throw]V ša[that]REL muškēnu[dependant]N habālu[do-wrong]V enšu[weak-one]N ana[to]PRP dannu[strong-one]N šarāku[present]V ša[that]REL ina[in]PRP tašgertu[defamation]N māru[son]N ālu[city]N u₂-ša-x[NA]NA ardadu[thief]N ša[that]REL ina[in]PRP eqlu[field]N tappû[companion]N x[NA]NA x[NA]NA ina[in]PRP x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA halhallatu[(a-kind-of)-drum]N a-lu-x-tu[NA]NA zamāru[sing-(of)]V nīqu[offering]N šarru[king]N alpu[ox]N marû[fattened]AJ immeru[sheep]N marû[fattened]AJ palāqu[slaughter]V eṭlu[young-man]N bēlu[lord]N emūqu[strength]N ina[in]PRP umāšu[grappling-hook]N u[and]CNJ abaru[(a-kind-of-clamp)]N mahāṣu[beat]V māru[son]N Nippuru[1]SN ina[in]PRP illatu[band]N hengallu[plenty]N bitrû[be(come)-continuous]V zimru[song]N nišu[people]N ṣalmu[black]AJ qaqqadu[head]N nadû[praise]V ištu[from]PRP ašru[place]N šuāti[him]IP pānu[front]N ina[in]PRP šakānu[put]V ina[in]PRP abullu[gate]N musukku[ritually-unclean-one]N šarbiš[like-a-chill-rain]AV ina[in]PRP erēbu[enter]V ina[in]PRP rebītu[square]N abullu[gate]N musukku[ritually-unclean-one]N ša[that]REL rīštu[rejoicing]N malû[full]AJ ina[in]PRP bâʾu[go-along]V ina[in]PRP Ešumeša[1]TN bītu[house]N ša[that]REL ana[to]PRP šamû[heaven]N u[and]CNJ erṣetu[earth]N tarṣu[stretched-out]AJ ina[in]PRP erēbu[enter]V x[NA]NA narāmtu[loved-one]N ina[in]PRP naṭālu[look]V x[NA]NA
P369129,x[NA]NA ašru[place]N šeʾû[seek]V x[NA]NA x[NA]NA x[NA]NA maruṣtu[evil]N ašru[place]N šeʾû[seek]V ašru[place]N šeʾû[seek]V ahītu[side]N šeʾû[seek]V libbu[interior]N ezzu[furious]AJ ana[to]PRP ašru[place]N târu[turn]V libbu[interior]N aggu[furious]AJ ana[to]PRP ašru[place]N târu[turn]V nuggatu[rage]N libbu[interior]N idirtu[misery]N ana[to]PRP ašru[place]N târu[turn]V ina[in]PRP ikribu[prayer]N u[and]CNJ teslītu[appeal]N ana[to]PRP ašru[place]N târu[turn]V x[NA]NA ana[to]PRP ašru[place]N x[NA]NA târu[turn]V x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA ana[to]PRP ašru[place]N târu[turn]V x[NA]NA sebe[seven]NU adi[until]PRP sebe[seven]NU arnu[guilt]N paṭāru[loosen]V bēlu[lord]N qarrādu[hero]N Marduk[1]DN 7(diš)-et[NA]NA adi[until]PRP 7(diš)-et[NA]NA arnu[guilt]N paṭāru[loosen]V bēlu[lord]N Enbilulu[1]DN sebe[seven]NU adi[until]PRP sebe[seven]NU arnu[guilt]N paṭāru[loosen]V šarratu[queen]N Zarpanitu[1]DN sebe[seven]NU adi[until]PRP sebe[seven]NU arnu[guilt]N paṭāru[loosen]V bēlu[lord]N Nabu[1]DN sebe[seven]NU adi[until]PRP sebe[seven]NU arnu[guilt]N paṭāru[loosen]V bēltu[lady]N Tašmetu[1]DN sebe[seven]NU adi[until]PRP sebe[seven]NU arnu[guilt]N paṭāru[loosen]V bēlu[lord]N Mandanu[1]DN ṣīru[exalted]AJ sebe[seven]NU adi[until]PRP sebe[seven]NU arnu[guilt]N paṭāru[loosen]V x[NA]NA arnu[guilt]N paṭāru[loosen]V šērtu[guilt]N pašāru[release]V arnu[guilt]N paṭāru[loosen]V dalīlu[praise]N dalālu[praise]V x[NA]NA ummu[mother]N wālittu[one-who-gives-birth]N ana[to]PRP ašru[place]N târu[turn]V x[NA]NA wālittu[one-who-gives-birth]N abu[father]N wālidu[one-who-begets]N x[NA]NA târu[turn]V x[NA]NA x[NA]NA ana[to]PRP Anu[1]DN
